"Url_suurEelnou"	"Url_koosolekuProtokoll"	"Id_custom"	"Tyyp_custom"	"Asutuse_nimetus"	"Organi_nimetus"	"Reg_nr"	"Sarja_indeks"	"Teema"	"Kuupaev"	"Kellaaeg"	"Toimumise_koht"	"Juhataja"	"Protokollija"	"Koosolekul_osalesid"	"Puudusid"	"Kutsutud"	"Seisund" 
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G7AB7D4FA1294B637C2257F96001BF523?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF653B85D778B0009C2257F8E003D9C62?OpenDocument"	"49"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Sotsiaalkomisjon"	"26"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Sotsiaalkomisjoni koosolek"	"07.04.2016"	"16:00 - 17:00"	"Tartu, raekoda"	"Toomas Tein"	"Ülle Saar"	"Toomas Tein, Nikolai Põdramägi, Joel Luhamets, Tiina Mürk, Piret Tarto, Harri Jallajas, Oleg Nesterenko, Roman Mugur, Lii Laanoja, Senta-Ellinor Michelson, Jüri Kõre, Tiina Talvik, Nadežda Aleksandrova, Avo Rosenvald, elektrooniliselt  Hele Everaus"	""	"abilinnapead Kajar Lember, Artjom Suvorov ja Jarno Laur, üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEF17B215EE87E655C2257F96001BEB95?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GFEDFF2605E9815D6C2257F8C003A8628?OpenDocument"	"50"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"38"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"06.04.2016"	"17:00 - 19:40"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jelena Frunze, Raimond Tamm, Toomas Kapp, Veljo Ipits, Verni Loodmaa, Kadri Leetmaa, Udo Viilukas, Jüri-Ott Salm, Paul Post, Triin Lukk; elektrooniliselt Triin Anette Kaasik, Toivo Maimets"	"Tarmo Punger"	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnasekretär Jüri Mölder"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEF17B215EE87E655C2257F96001BEB95?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEC7A8B66A3C47F8CC2257F8C003C0B2F?OpenDocument"	"50"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"26"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnavarakomisjoni koosolek"	"07.04.2016"	"17:00 - 18:30"	"Tartu, raekoda"	"Olev Raju"	"Aune Rumm"	"Väino Peebo, Mati Tolmoff, Ilme-Tiiu Tinni, Lembit Kalev, Harri Jallajas, Arno Arukask, Tõnis Lukas, Riina Kallas, Kalle Pilt, Alo Pettai, Olev Raju, Jüri Kõre, Roman Mugur; elektrooniliselt Karl Kull, Triin Anette Kaasik"	""	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, abilinnapea Tiia Teppan, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF27C7D48A153CD7AC2257F96001B9EEB?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6B9546D99E66672DC2257F8C003B7B1A?OpenDocument"	"51"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"31"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni koosolek"	"06.04.2016"	"15:00 - 17:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Nikolai Põdramägi, Ants Kask, Aleksandr Litvinenko, Kadri Leetmaa, Jaan Sõrra, Raimond Tamm, Peeter Järve, Toomas Kapp, Argo Annuk, Verni Loodmaa, Riina Kallas, Auli Solo, elektrooniliselt Karl Kull, Martin Bek"	""	"abilinnapea Kajar Lember, abilinnapea Valvo Semilarski, abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnamajanduse osakonna juhataja Rein Haak, linnasekretär Jüri Mölder"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF27C7D48A153CD7AC2257F96001B9EEB?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G77D9BF75236747C3C2257F8F00375541?OpenDocument"	"51"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"29"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"08.04.2016"	"09:00 - 10:10"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Priit Tannik, Väino Kull, Olev Raju, Oleg Bulkin, Jüri Kõre, Jaak Nigul, Tõnu Ints, Mihkel Liiber, elektrooniliselt  Igor Abarenkov, Marvi Kibe, Mihkel Lees, Heljo Pikhof ja Taavi Toomere"	"Peeter Laurson"	"abilinnapead Kajar Lember, Tiia Teppan ja Valvo Semilarski, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE0BC7FFA0D718CA8C2257F96001B932F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6B9546D99E66672DC2257F8C003B7B1A?OpenDocument"	"52"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"31"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni koosolek"	"06.04.2016"	"15:00 - 17:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Nikolai Põdramägi, Ants Kask, Aleksandr Litvinenko, Kadri Leetmaa, Jaan Sõrra, Raimond Tamm, Peeter Järve, Toomas Kapp, Argo Annuk, Verni Loodmaa, Riina Kallas, Auli Solo, elektrooniliselt Karl Kull, Martin Bek"	""	"abilinnapea Kajar Lember, abilinnapea Valvo Semilarski, abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnamajanduse osakonna juhataja Rein Haak, linnasekretär Jüri Mölder"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE0BC7FFA0D718CA8C2257F96001B932F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G77D9BF75236747C3C2257F8F00375541?OpenDocument"	"52"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"29"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"08.04.2016"	"09:00 - 10:10"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Priit Tannik, Väino Kull, Olev Raju, Oleg Bulkin, Jüri Kõre, Jaak Nigul, Tõnu Ints, Mihkel Liiber, elektrooniliselt  Igor Abarenkov, Marvi Kibe, Mihkel Lees, Heljo Pikhof ja Taavi Toomere"	"Peeter Laurson"	"abilinnapead Kajar Lember, Tiia Teppan ja Valvo Semilarski, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G7A8E95FCF1D69F69C2257F96001B8B68?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6B9546D99E66672DC2257F8C003B7B1A?OpenDocument"	"53"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"31"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni koosolek"	"06.04.2016"	"15:00 - 17:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Nikolai Põdramägi, Ants Kask, Aleksandr Litvinenko, Kadri Leetmaa, Jaan Sõrra, Raimond Tamm, Peeter Järve, Toomas Kapp, Argo Annuk, Verni Loodmaa, Riina Kallas, Auli Solo, elektrooniliselt Karl Kull, Martin Bek"	""	"abilinnapea Kajar Lember, abilinnapea Valvo Semilarski, abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnamajanduse osakonna juhataja Rein Haak, linnasekretär Jüri Mölder"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G7A8E95FCF1D69F69C2257F96001B8B68?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G77D9BF75236747C3C2257F8F00375541?OpenDocument"	"53"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"29"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"08.04.2016"	"09:00 - 10:10"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Priit Tannik, Väino Kull, Olev Raju, Oleg Bulkin, Jüri Kõre, Jaak Nigul, Tõnu Ints, Mihkel Liiber, elektrooniliselt  Igor Abarenkov, Marvi Kibe, Mihkel Lees, Heljo Pikhof ja Taavi Toomere"	"Peeter Laurson"	"abilinnapead Kajar Lember, Tiia Teppan ja Valvo Semilarski, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G84883E18730D753EC2257F96001B83BA?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEC7A8B66A3C47F8CC2257F8C003C0B2F?OpenDocument"	"54"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"26"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnavarakomisjoni koosolek"	"07.04.2016"	"17:00 - 18:30"	"Tartu, raekoda"	"Olev Raju"	"Aune Rumm"	"Väino Peebo, Mati Tolmoff, Ilme-Tiiu Tinni, Lembit Kalev, Harri Jallajas, Arno Arukask, Tõnis Lukas, Riina Kallas, Kalle Pilt, Alo Pettai, Olev Raju, Jüri Kõre, Roman Mugur; elektrooniliselt Karl Kull, Triin Anette Kaasik"	""	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, abilinnapea Tiia Teppan, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G84883E18730D753EC2257F96001B83BA?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G77D9BF75236747C3C2257F8F00375541?OpenDocument"	"54"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"29"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"08.04.2016"	"09:00 - 10:10"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Priit Tannik, Väino Kull, Olev Raju, Oleg Bulkin, Jüri Kõre, Jaak Nigul, Tõnu Ints, Mihkel Liiber, elektrooniliselt  Igor Abarenkov, Marvi Kibe, Mihkel Lees, Heljo Pikhof ja Taavi Toomere"	"Peeter Laurson"	"abilinnapead Kajar Lember, Tiia Teppan ja Valvo Semilarski, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDBEC2B6D4C4A0C6FC2257F96001B7AEB?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GFEDFF2605E9815D6C2257F8C003A8628?OpenDocument"	"55"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"38"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"06.04.2016"	"17:00 - 19:40"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jelena Frunze, Raimond Tamm, Toomas Kapp, Veljo Ipits, Verni Loodmaa, Kadri Leetmaa, Udo Viilukas, Jüri-Ott Salm, Paul Post, Triin Lukk; elektrooniliselt Triin Anette Kaasik, Toivo Maimets"	"Tarmo Punger"	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnasekretär Jüri Mölder"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDBEC2B6D4C4A0C6FC2257F96001B7AEB?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEC7A8B66A3C47F8CC2257F8C003C0B2F?OpenDocument"	"55"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"26"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnavarakomisjoni koosolek"	"07.04.2016"	"17:00 - 18:30"	"Tartu, raekoda"	"Olev Raju"	"Aune Rumm"	"Väino Peebo, Mati Tolmoff, Ilme-Tiiu Tinni, Lembit Kalev, Harri Jallajas, Arno Arukask, Tõnis Lukas, Riina Kallas, Kalle Pilt, Alo Pettai, Olev Raju, Jüri Kõre, Roman Mugur; elektrooniliselt Karl Kull, Triin Anette Kaasik"	""	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, abilinnapea Tiia Teppan, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G8B2A3CB457AC93D1C2257F96001B71EE?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GFEDFF2605E9815D6C2257F8C003A8628?OpenDocument"	"56"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"38"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"06.04.2016"	"17:00 - 19:40"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jelena Frunze, Raimond Tamm, Toomas Kapp, Veljo Ipits, Verni Loodmaa, Kadri Leetmaa, Udo Viilukas, Jüri-Ott Salm, Paul Post, Triin Lukk; elektrooniliselt Triin Anette Kaasik, Toivo Maimets"	"Tarmo Punger"	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnasekretär Jüri Mölder"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6D37A8E5FA4E206CC2257F96001B6709?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G08F7683D346F5019C2257F8D00407BE9?OpenDocument"	"57"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"30"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Hariduskomisjoni koosolek"	"06.04.2016"	"15:00 - 16:45"	"Tartu, raekoda"	"Toomas Jürgenstein"	"Ülle Saar"	"Toomas Jürgenstein, Margot Fjuk, Helmer Jõgi, Piret Uluots, Jelena Frunze, Vladimir Šokman, Tiiu Laan, Ragnar Kekkonen, Evert Rööpson, Mihkel Lees, Ene Ergma, Toomas Mälksoo, elektrooniliselt  Märt Põder"	"Peeter Tulviste, Arvo Lehemets"	"abilinnapead Jarno Laur, Kajar Lember ja Tiia Teppan, rahandusosakonna juhataja Külli Lust, üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, haridusosakonna finantsspetsialist Sigrid Sibul, Tartu Noortevolikogu esindaja Jasper August Tootsi"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6D37A8E5FA4E206CC2257F96001B6709?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GFEDFF2605E9815D6C2257F8C003A8628?OpenDocument"	"57"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"38"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"06.04.2016"	"17:00 - 19:40"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jelena Frunze, Raimond Tamm, Toomas Kapp, Veljo Ipits, Verni Loodmaa, Kadri Leetmaa, Udo Viilukas, Jüri-Ott Salm, Paul Post, Triin Lukk; elektrooniliselt Triin Anette Kaasik, Toivo Maimets"	"Tarmo Punger"	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnasekretär Jüri Mölder"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6D37A8E5FA4E206CC2257F96001B6709?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6B9546D99E66672DC2257F8C003B7B1A?OpenDocument"	"57"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"31"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni koosolek"	"06.04.2016"	"15:00 - 17:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Nikolai Põdramägi, Ants Kask, Aleksandr Litvinenko, Kadri Leetmaa, Jaan Sõrra, Raimond Tamm, Peeter Järve, Toomas Kapp, Argo Annuk, Verni Loodmaa, Riina Kallas, Auli Solo, elektrooniliselt Karl Kull, Martin Bek"	""	"abilinnapea Kajar Lember, abilinnapea Valvo Semilarski, abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnamajanduse osakonna juhataja Rein Haak, linnasekretär Jüri Mölder"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6D37A8E5FA4E206CC2257F96001B6709?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G62354B1621D2DA03C2257F8C003AEB23?OpenDocument"	"57"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Kultuurikomisjon"	"27"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Kultuurikomisjoni koosolek"	"07.04.2016"	"14:30 - 16:00"	"Tartu, raekoda"	"Nikolai Põdramägi"	"Aune Rumm"	"Nikolai Põdramägi, Joel Luhamets, Natalja Trošina, Lemmit Kaplinski, Jaan Vaiksaar, Tarmo Kikerpill, Merle Jääger, Mati Tolmoff, Ragnar Kekkonen, Evert Rööpson; elektrooniliselt Priit Tannik, Martin Parmas, Gea Kangilaski"	"Igor Rosenfeld, Rein Kilk"	"abilinnapea Kajar Lember, abilinnapea Tiia Teppan, abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnakunstnik Tiit Kaunissaare, kultuuriosakonna juhataja asetäitja Marianne Menning, kultuuriosakonna sporditeenistuse juhataja Veljo Lamp"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6D37A8E5FA4E206CC2257F96001B6709?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEC7A8B66A3C47F8CC2257F8C003C0B2F?OpenDocument"	"57"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"26"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnavarakomisjoni koosolek"	"07.04.2016"	"17:00 - 18:30"	"Tartu, raekoda"	"Olev Raju"	"Aune Rumm"	"Väino Peebo, Mati Tolmoff, Ilme-Tiiu Tinni, Lembit Kalev, Harri Jallajas, Arno Arukask, Tõnis Lukas, Riina Kallas, Kalle Pilt, Alo Pettai, Olev Raju, Jüri Kõre, Roman Mugur; elektrooniliselt Karl Kull, Triin Anette Kaasik"	""	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, abilinnapea Tiia Teppan, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6D37A8E5FA4E206CC2257F96001B6709?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF653B85D778B0009C2257F8E003D9C62?OpenDocument"	"57"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Sotsiaalkomisjon"	"26"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Sotsiaalkomisjoni koosolek"	"07.04.2016"	"16:00 - 17:00"	"Tartu, raekoda"	"Toomas Tein"	"Ülle Saar"	"Toomas Tein, Nikolai Põdramägi, Joel Luhamets, Tiina Mürk, Piret Tarto, Harri Jallajas, Oleg Nesterenko, Roman Mugur, Lii Laanoja, Senta-Ellinor Michelson, Jüri Kõre, Tiina Talvik, Nadežda Aleksandrova, Avo Rosenvald, elektrooniliselt  Hele Everaus"	""	"abilinnapead Kajar Lember, Artjom Suvorov ja Jarno Laur, üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6D37A8E5FA4E206CC2257F96001B6709?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GB5651C3A73AA6E4CC2257F9200214EE4?OpenDocument"	"57"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"39"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni e-koosolek"	"12.04.2016"	"00:00"	"Elektrooniline koosolek (seisukoha saatmise tähtaeg 12.04.2016 kl 17:00)"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jelena Frunze, Raimond Tamm, Toomas Kapp, Verni Loodmaa, Kadri Leetmaa, Jüri-Ott Salm, Paul Post, Triin Lukk, Triin Anette Kaasik, Toivo Maimets, Tarmo Punger"	"Udo Viilukas, Veljo Ipits"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEC23ECAADEC72B26C2257F96001B5E4F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GFEDFF2605E9815D6C2257F8C003A8628?OpenDocument"	"58"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"38"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"06.04.2016"	"17:00 - 19:40"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jelena Frunze, Raimond Tamm, Toomas Kapp, Veljo Ipits, Verni Loodmaa, Kadri Leetmaa, Udo Viilukas, Jüri-Ott Salm, Paul Post, Triin Lukk; elektrooniliselt Triin Anette Kaasik, Toivo Maimets"	"Tarmo Punger"	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnasekretär Jüri Mölder"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GBD296E9E2BA84953C2257F96001B5533?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GFEDFF2605E9815D6C2257F8C003A8628?OpenDocument"	"59"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"38"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"06.04.2016"	"17:00 - 19:40"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jelena Frunze, Raimond Tamm, Toomas Kapp, Veljo Ipits, Verni Loodmaa, Kadri Leetmaa, Udo Viilukas, Jüri-Ott Salm, Paul Post, Triin Lukk; elektrooniliselt Triin Anette Kaasik, Toivo Maimets"	"Tarmo Punger"	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnasekretär Jüri Mölder"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G4D3BF2DEE267A272C2257F96001B4B2D?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GFEDFF2605E9815D6C2257F8C003A8628?OpenDocument"	"60"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"38"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"06.04.2016"	"17:00 - 19:40"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jelena Frunze, Raimond Tamm, Toomas Kapp, Veljo Ipits, Verni Loodmaa, Kadri Leetmaa, Udo Viilukas, Jüri-Ott Salm, Paul Post, Triin Lukk; elektrooniliselt Triin Anette Kaasik, Toivo Maimets"	"Tarmo Punger"	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnasekretär Jüri Mölder"	"Allkirjastatud"
